x_coordinates,true_y,predicted_y,prediction_uncertainty,predict_time_s,update_tree_time_s
0.7855733673550658;0.7169277551364552,981.2570928546239,984.8931350961817,14.565219939926324,0.0005278780000708139,0.0007839350000722334
0.028358160149556944;0.20336682819356955,1175.4944081019275,1150.2440736756323,231.19845682411216,0.000655376999930013,0.0007863639999641236
0.15280287354344912;0.8749654940289552,1128.0624242636843,1098.761208377654,25.8345993776288,0.0005383440000059636,0.000799786999891694
0.39469406183301603;0.4823918002378128,905.0349754047098,906.9693087023675,31.773367186651544,0.0005293859999255801,0.0007438950000278055
0.280510329174827;0.8820572566067375,1403.2957786422373,1403.4553946502838,9.424498104210453,0.0004892560000371304,0.000805814000045757
0.44726109406356096;0.7998250998970599,1257.7378323308244,1273.222918146531,21.660455411901605,0.0005227269999750206,0.0008232169999473626
0.2823824573981787;0.7533217561914867,468.6508297445529,476.66209391201585,10.891406760348032,0.0005213749999484207,0.0007743300000129238
0.12589599641657134;0.7292593388080227,1212.7700565357236,1219.0711127608115,15.696906689460612,0.0005028210000546096,0.0008020729999316245
0.35560241686404304;0.4921713516238152,1105.7568657508768,1088.1197979597214,45.65355928166626,0.0005245600000307604,0.0007826560000694371
0.3984094778742303;0.9025575374725072,411.18455332064116,411.00602478889823,6.9508839243038345,0.0005417000000988992,0.0007819310000058977
0.10722038306391546;0.27077668714734915,1454.4330182520953,1453.336647494069,100.70742460732335,0.0004934149999371584,0.0007895569999618601
0.8718999199279858;0.9629815226156287,690.7164718313604,608.7130242319915,236.0540194400743,0.0005392410000695236,0.0008160649999808811
0.43456210914563165;0.03453704334565311,1167.2721041087966,1135.9165620784506,57.54061400209597,0.0005293069999652289,0.000756656000021394
0.7160295006822777;0.23821574265328993,582.8270291827878,621.5760289676522,41.94818065979747,0.0004965109999375272,0.0008028280000189625
0.9656806652882672;0.4366290811112482,1091.9789015185834,1110.6756714808582,65.22151825383827,0.0005257689999780268,0.0007918030000837462
0.5861703289324717;0.3756247554112816,902.9047260776617,1041.6110964412217,72.42947141400776,0.0005367140000771542,0.0007484249999833992
0.30290216802123116;0.14904004066577703,1091.8204662330468,1141.5574488383875,138.3906362743389,0.00048409700002594036,0.0007757950000950586
0.8610706684524513;0.10269425273504895,828.2202824467313,865.6506069339339,83.29224477447234,0.0005283929999677639,0.000822855000023992
0.9755077456916845;0.7937451236035746,1552.6160745826476,1533.9922912269685,120.19846821250533,0.0005454749999671549,0.0007473580000123548
0.5607951264003109;0.9196752824264575,1144.6269884507217,1137.2805691988176,29.737397229236617,0.0004908700000214594,0.0007615279999981794
0.518903097414245;0.8381043942977453,580.9587754483525,614.3252282648275,38.98899580056442,0.0004759299999932409,0.0008326720000013665
0.7320395323487205;0.39857289291493225,1252.432741117359,1186.2052456926742,77.53388386355147,0.0005808669999396443,0.0008057129999770041
0.2528974842228845;0.5237671464029414,706.3756047100815,768.9147512412529,39.62169091113896,0.00048448699999426026,0.0007467820000783831
0.9836972161242281;0.7479340608853225,771.489085580341,806.2611087627727,147.6094967139886,0.0005303280000816812,0.0008052340000404001
0.22443144077700228;0.9824637349005776,351.5297720289774,365.65106039347336,12.327649760870672,0.0005403110000088418,0.0007539289999840548
0.3363651718046604;0.40286300409217723,757.1372443247724,800.1989587187279,110.0008783743746,0.0004958540000643552,0.0008217280000053506
0.5102720392760953;0.5815646568186149,1073.5049924564562,1053.1159343628133,50.28128190325329,0.000539949999961209,0.0009556159999419833
0.9534279516917119;0.968273956045359,144.30440071347664,988.6961259005728,236.65865530662836,0.00048441000001275825,0.0007582729999739968
0.41080454913181363;0.11616455854126762,1216.8038473334175,1217.43543162432,59.56738823695532,0.0004783529999485836,0.0007809329999872716
0.9169595322183143;0.6920402118502657,467.01747958587305,452.5216449636701,100.10363703038377,0.0005298130000710444,0.0008129809999672943
0.7959948232262233;0.049061764923226225,453.1684622643668,476.91000277071726,55.772866260434085,0.0005415079999693262,0.0007585870000639261
0.12554920205093623;0.8206421221452226,902.3053591531404,900.6393804886904,12.167927272922643,0.0004881249999471038,0.0007631500000115921
0.10710622077219467;0.42548426887841384,1154.479691854492,1115.4190795857237,203.04021992304126,0.0005267020000019329,0.0008176100000127917
0.024373882351280907;0.034005044303103804,1738.374089135339,1552.4779386119803,160.67335710392422,0.0005304750000050262,0.0007477379999727418
0.4045936653559373;0.9519415736939505,660.02140377828,665.4249421240105,15.039473739190111,0.0004912859999421926,0.0007870419999562728
0.2133720599151694;0.8056086785885584,760.0672395692764,769.1748800788891,21.35592649332529,0.0005235060000359226,0.0008387830000629037
0.4756161725598028;0.7291546870598147,1116.4493145714896,1068.4674352746017,98.84505935932499,0.0005351060000293728,0.0007491669999808437
0.8711688028970842;0.1754954403754626,632.1952902967221,624.2390081474528,24.517319600023754,0.000496549999979834,0.0007846120000749579
0.12415916410083772;0.2953489319773982,1233.916431170017,1235.4272520041532,40.18531479664495,0.0005561839999472795,0.0008979770000223652
0.3233920463135771;0.8446154495705323,1184.6802784819133,1185.5401558730755,7.106228096094119,0.0005038379999859899,0.0007783280000239756
0.3783190423163081;0.2936424593841094,1061.9302797272458,893.0412060962783,85.47250391709532,0.0004773220000515721,0.0007693659999858937
0.9490574729079134;0.17479992104884512,849.0076227748818,835.7786894089993,16.13365363657449,0.000537994000069375,0.0008816480000177762
0.4063624814306003;0.05871372291807153,1132.4228246286493,1094.2694046357099,102.94332134538969,0.0004737809999824094,0.0007368809999661607
0.17025253391543482;0.27247366178126065,873.4468608739428,827.4324143464898,133.14648888512681,0.0004851519998965159,0.0007862150000619295
0.47291621519560423;0.01886338161178991,1221.8429021229435,1272.3588535301308,48.94916978617967,0.0005201129999932164,0.0008161350000364109
0.6120661557602606;0.3636324186057651,817.5363282794042,1033.679326256033,95.61071865654598,0.0005375609999873632,0.0007308809999813093
0.6025350253933301;0.48031064719309413,888.4600087539764,883.3444877611832,80.60351604482503,0.0004808410000123331,0.0007330529999762803
0.9993445859496559;0.3275958096239199,740.7621601140627,778.5211416249954,60.372608339370835,0.00047433000008823,0.0008378339999808304
0.4587568761262748;0.076191989049745,1325.6189067363998,1026.6957353791188,170.9497709210929,0.0005265779999490405,0.0007703689999516428
0.7722799992751946;0.6692120674699823,661.1098929356084,654.0976233634899,88.8541970939171,0.0004867720000447662,0.0007536440000421862
0.2503124892326951;0.5082102498350825,676.371151149539,757.2836076289602,56.99448767796415,0.00046360499993625126,0.000841680999997152
0.536908417856611;0.6530763073333575,803.6495290160601,797.6420377013947,23.226904039752004,0.0005422719999614856,0.0007952170000180558
0.5014800698978841;0.5204893898238273,896.5970570043023,884.0453785048442,26.74144201546404,0.000689918000034595,0.0007842239999718004
0.9543349645633309;0.9827696950076841,422.45377855604454,1004.9209873496486,186.36553825687832,0.0005477529999780018,0.0008000699999684002
0.700485423367465;0.05838073532981447,641.6214693425732,642.3312750978793,29.343458844321646,0.000497499999937645,0.0008046049999848037
0.6768273910407796;0.28148438541368714,972.0440805099109,989.8248790549121,28.43054629234714,0.0004798369999434726,0.0007804719999739973
0.921432629783794;0.6770134544748675,349.76297688240766,381.1979029587917,108.08941729497465,0.0005244579999725829,0.0007893929999909233
0.4227184744048077;0.18532364458027561,791.9098826119448,780.182579658911,65.73173545397938,0.00048522800000228017,0.0007346539999844026
0.6875007284148632;0.4410387074729816,775.6327206757854,795.0512659506206,33.08091097643559,0.00048029999993559613,0.0007967809999627207
0.635989591769612;0.5922614514070251,690.0993347381552,797.7457227491207,6.915857993830608,0.0005220529999405699,0.0007790449999447446
0.9886937489213826;0.4307550911716276,1368.5730104126878,1370.0040590689107,50.72925053291934,0.0005354670000770057,0.0007494609999412205
0.4629153982175721;0.20014266411736825,768.6870494950904,774.2832510810487,24.54833979410535,0.0005037580000362141,0.000797734999991917
0.4931384355882078;0.6065655544686462,994.0593248770308,938.4061411587729,77.92884563137635,0.0004706759999635324,0.0008159200000363853
0.6723982475607841;0.41705235509661087,832.8864985615377,833.4055113099643,35.151089107620585,0.0005131679999976768,0.0007798010000215072
0.8372549568879472;0.09624710047828156,972.233602996992,976.703218769532,52.97179745538947,0.0004883090000475931,0.0007985799999232768
0.9992320417788725;0.8290391862396064,1390.2459124727245,1107.2815231971165,232.40294917570807,0.000474128000064411,0.0008366609999939101
0.42044167775626995;0.032153892961344965,1055.1166057643215,1056.6621871593907,22.75539189129658,0.0005126470000504924,0.03434255599995595
0.689006768392445;0.7043091378666142,782.2697895951351,862.7028800111344,33.40381715325679,0.0006419599999389902,0.0009106499999234074
0.16789691917608596;0.04908356652899171,862.24398776415,853.0791790130655,186.88121906819256,0.000521321000064745,0.000809414999935143
0.7548140618984908;0.402176099782506,1226.7147307509729,1194.5357129972451,86.41359338996864,0.0005523859999811975,0.0007585199999766701
0.7910747475483003;0.141779906685221,1194.6887167970638,1203.2769293954839,24.860034828995445,0.0005621540000220193,0.0008436199999550809
0.7410531589291074;0.8579855969280372,1258.5590059071537,1101.4092342264182,49.26746931059307,0.0004901149999341214,0.0007650870001043586
0.6082217430034322;0.08038121302386547,720.9727635878717,730.5197113694605,40.289857367857635,0.0005256750000626198,0.000744132000022546
0.9071166316698949;0.7755818239671767,1240.8099485580033,1125.905247830383,247.3218251155958,0.0005341180000186796,0.0008392619999995077
0.8268712210710188;0.8014874594602508,1565.70264804024,1164.7502847185672,210.34935671121508,0.0004800240000122358,0.0007608380000192483
0.48548594231663655;0.5698948176583891,1053.6166761245117,1019.9091695026406,158.38656100855093,0.0005211359999748311,0.0006971199999270539
0.9225631504453952;0.16493551594177513,685.8452302611342,736.6135717764979,39.84043335340987,0.0005440689999431925,0.0008316600000171093
0.31289089022020466;0.6889852426894642,1261.3803301789744,1057.430103565824,27.007551216163566,0.0004869260000077702,0.0007887780000146449
0.8698910021650438;0.03797101991789109,1130.7918199403066,1137.1246911556639,34.854422342680216,0.0005127230000425698,0.0007706390000521424
0.6686956317217886;0.7093963478214683,1010.2938407856356,1002.260318347474,16.744953647309806,0.000546018000022741,0.0008145709999780593
0.5097039603813258;0.9971438731079698,1521.171263774369,1533.5454493434563,22.936931421333238,0.0004834080000364338,0.0007616030000008323
0.8210634284884484;0.40243395583861064,703.2029010254744,747.9357702667692,37.138927636617204,0.0005187470000009853,0.0007434640000383297
0.3045890775032529;0.8210643352795655,1071.8167368365332,1072.43619768183,6.964755765617388,0.0005261520000203745,0.0008793969999487672
0.029165409610416027;0.2974044492345884,726.6290493491069,897.3580343950111,200.02135073968478,0.0005105520000370234,0.0008034310000084588
0.312491382759152;0.5251044565448543,929.5348130471655,925.367325819518,59.895332590552144,0.0005537289999892892,0.00069807900001706
0.21015981729094768;0.06632384346687115,405.95193878871726,440.3830429607127,126.41128539004254,0.000523065000038514,0.000862238000081561
0.23338301739131206;0.1679081980979784,973.607816350135,946.1186035388993,58.59779090015395,0.0005127179999817599,0.0007979109999496359
0.020127959541953233;0.17877138443965923,1189.6646902293994,1148.7926268083318,170.7365385490705,0.0005165600000509585,0.0007475429999885819
0.09025761277995048;0.5856549076708587,447.32733516656197,451.2865427394841,32.213711512105355,0.0005214870000145311,0.042065374999992855
0.3136351800548768;0.6747682193384535,1355.868014741965,1348.1053138843035,36.99884253362404,0.0006494289999636749,0.0008055250000325032
0.6139347924688354;0.4497564223807897,1080.180263738102,852.5158015372789,83.39807157885471,0.0005184440000221002,0.0009178550000115138
0.262108781325851;0.8261819136746776,1071.0942240313186,1069.7053532669652,15.380368369893752,0.00048786499996822386,0.000801260999992337
0.2741743429723552;0.45777369977803317,1048.4338417906838,1041.258961614848,89.79629692918414,0.0005644269999720564,0.0008201289999760775
0.2858462182254783;0.47182512607717886,1026.7389115274475,1024.4922658300263,46.95138366990168,0.0005832609999742999,0.0008960119999983363
0.4248718863773385;0.4318174702772748,1050.0437943818797,1054.3834673064732,62.01880865255132,0.0007635100000698003,0.0007837840000775032
0.07458602307319084;0.17655164130544587,732.5504179074476,761.7424021644589,142.36039090850895,0.0005609410000033677,0.0009589769999820419
0.13256745218744415;0.4845975835530979,1326.8802647479301,1323.477212841157,42.5911344730862,0.0005616749999717285,0.0007876050000277246
0.06557496948947272;0.40356702670535727,1289.5320758249443,1097.3162002832053,194.45023641050724,0.0005125500000531247,0.0008502499999849533
0.7759613551567627;0.8557119138445624,1635.9475263906884,1652.1526369569342,132.59857464284906,0.0005399909999823649,0.0008472130000427569
0.20958381670581305;0.39090190479121933,1147.8420317890746,1149.2563419617568,169.22120364873282,0.0005025359999990542,0.0008098250000330154
0.8347139720907384;0.7796560829578778,1085.1322662987147,1038.9341252776787,263.1058052858222,0.000501757000051839,0.0007992820000026768
0.5029171227317099;0.9722805802203293,1429.1808914127344,1419.7098457523475,21.270843581600218,0.000550022999959765,0.0008845539999811081
0.17351408840075555;0.5100839123118399,1279.6093829909094,1281.062951903024,25.442320629773683,0.0005056290000311492,0.0007962600000155362
